2025-05-22 08:48:11,791 | DEBUG | asyncio | Using selector: KqueueSelector
2025-05-22 08:55:16,076 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 22 May 2025 12:55:16 GMT'), (b'Content-Type', b'text/html'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'CF-Ray', b'943c77716c6d1aeb-ORD'), (b'CF-Cache-Status', b'MISS'), (b'Access-Control-Allow-Origin', b'diagnostics.roche.com'), (b'Cache-Control', b'public, max-age=300'), (b'Expires', b'Thu, 22 May 2025 13:00:16 GMT'), (b'Last-Modified', b'Thu, 22 May 2025 12:55:16 GMT'), (b'Set-Cookie', b'geolocation-cookie=US; Path=/; Secure'), (b'Strict-Transport-Security', b'max-age=63072000; includeSubdomains;'), (b'Vary', b'Accept-Encoding,User-Agent'), (b'Roche-Geo-Location', b'US'), (b'X-Content-Type-Options', b'nosniff'), (b'X-Dispatcher', b'dispatcher1euwest1'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Vhost', b'diagnosticsroche'), (b'X-XSS-Protection', b'1; mode=block'), (b'content-security-policy', b"default-src 'self' *.roche.com *.roche.net *.gene.com; script-src 'self' 'unsafe-inline' 'unsafe-eval' *.roche.com *.roche.net *.sandbox.my.site.com www.googleadservices.com cdn.mouseflow.com googleads.g.doubleclick.net www.youtube.com www.clarity.ms dianews.roche.com cdn.c360a.salesforce.com *.gstatic.com platform.twitter.com static.cloudflareinsights.com roche.piwik.pro widget.usersnap.com twitter.com t.contentsquare.net cdnjs.cloudflare.com cdn.jsdelivr.net www.googletagmanager.com www.google-analytics.com www.google.com munchkin.marketo.net *.marketo.com snippet.ramblechat.com ajax.googleapis.com dev.virtualearth.net app-sji.marketo.com maps.googleapis.com assets.adobedtm.com assets.adoberesources.net cdn.cookielaw.org static.ads-twitter.com connect.facebook.net snap.licdn.com sc.lfeeder.com cdn.leadinfo.net platform-api.sharethis.com buttons-config.sharethis.com www.gstatic.com https://t.sharethis.com https://*.bing.com player.vimeo.com znccssodhgpbfve5g-rochediacx.siteintercept.qualtrics.com siteintercept.qualtrics.com *.qualtrics.com rexis--apollo.sandbox.my.site.com https://rexis--selma.sandbox.my.site.com znehyzqu4e5xaovmd-rochediagnostics1.siteintercept.qualtrics.com roche.containers.piwik.pro bot.eu-rochebot.intersofthub.com; style-src * 'self' 'unsafe-inline'; img-src * 'self' data:; font-src * 'self' data:; connect-src * 'self' https://rexis--selma.sandbox.my.site.com; media-src * 'self' data:; object-src 'self'; child-src 'self' *.roche.com *.roche.net www.googletagmanager.com; frame-src 'self' *.roche.com *.roche.net bot.eu-rochebot.intersofthub.com creators.spotify.com www.brighttalk.com podcasters.spotify.com anchor.fm fhoffmann-larocheag.demdex.net sites.google.com *.googleapis.com *.marketo.com *.twitter.com *.google.com roche.scene7.com *.youtube.com *.googletagmanager.com sftp.rch.cm platform.twitter.com app-sji.marketo.com cdn.walkme.com/* heyzine.com app.smartsheet.com roche.demdex.net dayintegrationinternal.demdex.net td.doubleclick.net https://t.sharethis.com https://r.bing.com/* https://www.bing.com/* v.calameo.com player.vimeo.com docs.google.com accounts.google.com https://docs.google.com/; worker-src 'self' *.roche.com *.roche.net blob:; frame-ancestors 'self' *.roche.com *.roche.net sites.google.com https://docs.google.com/ docs.google.com accounts.google.com *.cloudflareworkers.com; form-action 'self' *.roche.com *.roche.net; base-uri 'self' *.roche.com *.roche.net *.gene.com *.secure.roche.com assets.adobedtm.com; report-uri https://bxu7fu4kkj.execute-api.eu-west-1.amazonaws.com/TestStage/CSPReports;"), (b'Set-Cookie', b'__cfruid=f92d072099936d8f6b3e318961e48fa18f7a7316-1747918516; path=/; domain=.diagnostics.roche.com; HttpOnly; Secure; SameSite=None'), (b'Set-Cookie', b'_cfuvid=aquPmXnwLR0eUQgzoE0D62XgcLWdcSphoRk7s23CyQk-1747918516125-0.0.1.1-604800000; path=/; domain=.diagnostics.roche.com; HttpOnly; Secure; SameSite=None'), (b'Server', b'cloudflare'), (b'Content-Encoding', b'gzip')])
2025-05-22 08:55:16,078 | INFO | httpx | HTTP Request: GET https://diagnostics.roche.com/us/en/products/product-category/brand/cobas.html "HTTP/1.1 200 OK"
2025-05-22 08:55:16,079 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-05-22 08:55:16,081 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-05-22 08:55:16,081 | DEBUG | httpcore.http11 | response_closed.started
2025-05-22 08:55:16,082 | DEBUG | httpcore.http11 | response_closed.complete
2025-05-22 08:55:16,083 | DEBUG | httpcore.connection | close.started
2025-05-22 08:55:16,083 | DEBUG | httpcore.connection | close.complete
2025-05-22 08:55:16,125 | DEBUG | readability.readability | Removing unlikely candidate - div{01}>header.roche-header.js-header-wrapper
2025-05-22 08:55:16,125 | DEBUG | readability.readability | Removing unlikely candidate - header.roche-header.js-header-wrapper>.c-inner-header.container-fluid
2025-05-22 08:55:16,125 | DEBUG | readability.readability | Removing unlikely candidate - .c-inner-header.container-fluid>section.header-spacing-top
2025-05-22 08:55:16,126 | DEBUG | readability.readability | Removing unlikely candidate - .secondary-nav-left>a.secondary-nav-left__link.secondary-nav-left__link--logo.c-header__link--logo
2025-05-22 08:55:16,126 | DEBUG | readability.readability | Removing unlikely candidate - .secondary-nav-right>a.persona-link.js-header-persona-link.hidden.yesyes
2025-05-22 08:55:16,126 | DEBUG | readability.readability | Removing unlikely candidate - .secondary-nav-right>button.secondary-nav-right__hamburgermenu.js-mobile-hamburgerMenu
2025-05-22 08:55:16,126 | DEBUG | readability.readability | Removing unlikely candidate - button.secondary-nav-right__hamburgermenu.js-mobile-hamburgerMenu>i.icon-menu
2025-05-22 08:55:16,126 | DEBUG | readability.readability | Removing unlikely candidate - aside.hidden.js-liipbox-navigation>.hamburger-nav.hb-navigation-menu.x-liipbox.js-liipbox-content
2025-05-22 08:55:16,126 | DEBUG | readability.readability | Removing unlikely candidate - .row.clearfix>.hamburger-nav-header
2025-05-22 08:55:16,126 | DEBUG | readability.readability | Removing unlikely candidate - li.hb-dropdown>ul.hb-sub-section.hb-submenu.js-submenu
2025-05-22 08:55:16,126 | DEBUG | readability.readability | Removing unlikely candidate - li.hb-dropdown.hb-inner-dropdown>ul.hb-inner-section.hb-submenu.js-submenu
2025-05-22 08:55:16,126 | DEBUG | readability.readability | Removing unlikely candidate - li>ul.subsection-4.hb-inner-section.hb-submenu.js-submenu
2025-05-22 08:55:16,126 | DEBUG | readability.readability | Removing unlikely candidate - li>ul.subsection-4.hb-inner-section.hb-submenu.js-submenu
2025-05-22 08:55:16,127 | DEBUG | readability.readability | Removing unlikely candidate - li>ul.subsection-4.hb-inner-section.hb-submenu.js-submenu
2025-05-22 08:55:16,127 | DEBUG | readability.readability | Removing unlikely candidate - li>ul.subsection-4.hb-inner-section.hb-submenu.js-submenu
2025-05-22 08:55:16,127 | DEBUG | readability.readability | Removing unlikely candidate - li.hb-dropdown.hb-inner-dropdown>ul.hb-inner-section.hb-submenu.js-submenu
2025-05-22 08:55:16,127 | DEBUG | readability.readability | Removing unlikely candidate - li>ul.subsection-4.hb-inner-section.hb-submenu.js-submenu
2025-05-22 08:55:16,127 | DEBUG | readability.readability | Removing unlikely candidate - li>ul.subsection-4.hb-inner-section.hb-submenu.js-submenu
2025-05-22 08:55:16,127 | DEBUG | readability.readability | Removing unlikely candidate - li>ul.subsection-4.hb-inner-section.hb-submenu.js-submenu
2025-05-22 08:55:16,127 | DEBUG | readability.readability | Removing unlikely candidate - li.hb-dropdown.hb-inner-dropdown>ul.hb-inner-section.hb-submenu.js-submenu
2025-05-22 08:55:16,127 | DEBUG | readability.readability | Removing unlikely candidate - li.hb-dropdown>ul.hb-sub-section.hb-submenu.js-submenu
2025-05-22 08:55:16,128 | DEBUG | readability.readability | Removing unlikely candidate - aside.hidden.js-search-bar-navigation>#header-search-bar.c-header-search-bar.x-liipbox.js-liipbox-content
2025-05-22 08:55:16,128 | DEBUG | readability.readability | Removing unlikely candidate - #header-search-bar.c-header-search-bar.x-liipbox.js-liipbox-content>.c-header-search-overlay.js-header-search-overlay.col-xs-12
2025-05-22 08:55:16,128 | DEBUG | readability.readability | Removing unlikely candidate - .c-header-search-overlay.js-header-search-overlay.col-xs-12>.roche-header-search-box
2025-05-22 08:55:16,128 | DEBUG | readability.readability | Removing unlikely candidate - fieldset>i#header-search.header-search-button.icon-whiteSearch
2025-05-22 08:55:16,128 | DEBUG | readability.readability | Removing unlikely candidate - fieldset>input#header-search-input.roche-header-search-input.js-header-search-input.js-overlay-hs-input
2025-05-22 08:55:16,128 | DEBUG | readability.readability | Removing unlikely candidate - .c-header-search-overlay.js-header-search-overlay.col-xs-12>.c-header-search-result.header-search-result-container.js-result.result-hide
2025-05-22 08:55:16,128 | DEBUG | readability.readability | Removing unlikely candidate - .c-header-search-result.header-search-result-container.js-result.result-hide>.header-search-result
2025-05-22 08:55:16,128 | DEBUG | readability.readability | Removing unlikely candidate - .c-header-search-overlay.js-header-search-overlay.col-xs-12>.c-header-search-allresults.js-header-search-allresults.clearfix.js-result.result-hide
2025-05-22 08:55:16,128 | DEBUG | readability.readability | Removing unlikely candidate - #header-search-bar.c-header-search-bar.x-liipbox.js-liipbox-content>.c-header-search-backdrop.js-hs-backdrop
2025-05-22 08:55:16,131 | DEBUG | readability.readability | Removing unlikely candidate - .swiper-controls.js-swiper-controls.hidden>.swiper-pagination
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - .swiper-controls.js-swiper-controls.hidden>.swiper-pagination
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - .swiper-controls.js-swiper-controls.hidden>.swiper-pagination
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - div{02}>.c-back_to_top-footer-wrapper
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - .c-back_to_top-footer-wrapper>footer.c-footer.js-footer
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - footer.c-footer.js-footer>.c-footer__wrapper.container
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - .c-footer__wrapper.container>.ext-footer.clearfix
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - li>a.c-footer__link
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - a.c-footer__link>span.c-footer__text
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - li>a.c-footer__link
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - a.c-footer__link>span.c-footer__text
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - li>a.c-footer__link
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - a.c-footer__link>span.c-footer__text
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - li>a.c-footer__link
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - a.c-footer__link>span.c-footer__text
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - li>a.c-footer__link
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - a.c-footer__link>span.c-footer__text
2025-05-22 08:55:16,132 | DEBUG | readability.readability | Removing unlikely candidate - li>a.c-footer__link
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - a.c-footer__link>span.c-footer__text
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - li>a.c-footer__link
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - a.c-footer__link>span.c-footer__text
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - .col-xl-4.col-lg-4.col-md-5.col-sm-12.col-xs-12.social-icons-wrapper>#footer-social-icons.social-icons
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - #footer-social-icons.social-icons>.c-footer-social-icons--circle
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - #footer-social-icons.social-icons>.c-footer-social-icons--circle
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - #footer-social-icons.social-icons>.c-footer-social-icons--circle
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - a.social-link.x-sub-hover>i.x-twitter-icon.social-icon
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - #footer-social-icons.social-icons>.c-footer-social-icons--circle
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - #footer-social-icons.social-icons>.c-footer-social-icons--circle
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - li>a.c-footer__link
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - a.c-footer__link>span.c-footer__text
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - li>a.c-footer__link
2025-05-22 08:55:16,133 | DEBUG | readability.readability | Removing unlikely candidate - a.c-footer__link>span.c-footer__text
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - li>a.c-footer__link
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - a.c-footer__link>span.c-footer__text
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - li>a.c-footer__link
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - a.c-footer__link>span.c-footer__text
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - li>a#ot-sdk-btn.c-footer__link.js-cookie-preference.ot-sdk-show-settings
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - a#ot-sdk-btn.c-footer__link.js-cookie-preference.ot-sdk-show-settings>span.c-footer__text
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - li>a.c-footer__link
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - a.c-footer__link>span.c-footer__text
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - ul>li.c-footer__link.region
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - a.js-link-country>span.c-footer__text.country-name
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - a.js-link-country>span.c-footer__text.language
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - .copyright-ctr>.c-footer__copyright.c-footer__text
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - .c-footer__copyright.c-footer__text>span.c-footer__timestamp.c-footer__text.js-timestamp
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - .col-xl-8.col-lg-8.col-md-7.col-sm-12.col-xs-12>.c-footer__legal-content.c-footer__text-disclaimer
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - .c-back_to_top-footer-wrapper>#myModalPopUp.x-modal-up.fade.modal.in
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - .modal-content>.modal-content__header.modal-header
2025-05-22 08:55:16,134 | DEBUG | readability.readability | Removing unlikely candidate - .modal-content>.modal-content__footer.modal-footer
2025-05-22 08:55:16,141 | DEBUG | readability.readability | Branch  9.980 .c-login-notification__left-col>.left-wrapper link density 0.000 ->  9.980
2025-05-22 08:55:16,141 | DEBUG | readability.readability | Branch  7.490 .cookie-block-height.clearfix>.c-login-notification__left-col link density 0.000 ->  7.490
2025-05-22 08:55:16,141 | DEBUG | readability.readability | Branch  7.340 .c-login-notification__left-col>.left-wrapper link density 0.000 ->  7.340
2025-05-22 08:55:16,141 | DEBUG | readability.readability | Branch  6.170 .cookie-block-height.clearfix>.c-login-notification__left-col link density 0.000 ->  6.170
2025-05-22 08:55:16,141 | DEBUG | readability.readability | Branch  7.290 .c-persona__wrapper.js-persona-navigation>.js-persona-wrapper link density 0.167 ->  6.075
2025-05-22 08:55:16,141 | DEBUG | readability.readability | Branch  7.350 .sn-persona-container.js-c-persona-picker.hide>.c-persona__wrapper.js-persona-navigation link density 0.284 ->  5.262
2025-05-22 08:55:16,141 | DEBUG | readability.readability | Branch  7.410 .c-persona__wrapper.js-persona-navigation>.js-persona-listwrapper.hide link density 0.318 ->  5.052
2025-05-22 08:55:16,141 | DEBUG | readability.readability | Branch  8.810 .c-herobanner__text-container.col-xs-12.col-sm-10.col-md-10.col-lg-8>.c-herobanner__description link density 0.000 ->  8.810
2025-05-22 08:55:16,141 | DEBUG | readability.readability | Branch 31.905 .row>.c-herobanner__text-container.col-xs-12.col-sm-10.col-md-10.col-lg-8 link density 0.157 -> 26.897
2025-05-22 08:55:16,141 | DEBUG | readability.readability | Branch 57.340 .x-outer-margins.x-rte-wrapper.title.support-alignment.x-component-spacing.x-component-spacing-top>.x-text link density 0.000 -> 57.340
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch 18.670 .clearfix>.x-outer-margins.x-rte-wrapper.title.support-alignment.x-component-spacing.x-component-spacing-top link density 0.000 -> 18.670
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch 12.100 .col-sm-offset-1.col-md-offset-1.col-lg-offset-1>.c-marketingtile__description link density 0.000 -> 12.100
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch  8.550 .c-marketingtile__col-left.js-leftCol-mTile.col-xs-12.col-sm-6.col-md-6.col-lg-6>.col-sm-offset-1.col-md-offset-1.col-lg-offset-1 link density 0.068 ->  7.969
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch 13.950 .offset-right>.c-marketingtile__description link density 0.000 -> 13.950
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch  9.475 .c-marketingtile__col-left.js-leftCol-mTile.col-xs-12.col-sm-6.col-md-6.col-lg-6>.offset-right link density 0.051 ->  8.995
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch 11.910 .col-sm-offset-1.col-md-offset-1.col-lg-offset-1>.c-marketingtile__description link density 0.000 -> 11.910
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch  8.455 .c-marketingtile__col-left.js-leftCol-mTile.col-xs-12.col-sm-6.col-md-6.col-lg-6>.col-sm-offset-1.col-md-offset-1.col-lg-offset-1 link density 0.050 ->  8.032
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch  7.320 .c-product-portfolio__asset>.chips-container link density 0.000 ->  7.320
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch  6.160 a.c-product-portfolio__link.x-sub-hover.federatedSearch>.c-product-portfolio__asset link density 0.000 ->  6.160
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch 35.840 .c-product-portfolio__content>.product-portfolio-tileinner-content link density 0.000 -> 35.840
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch 32.920 a.c-product-portfolio__link.x-sub-hover.federatedSearch>.c-product-portfolio__content link density 0.000 -> 32.920
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch  7.320 .c-product-portfolio__asset>.chips-container link density 0.000 ->  7.320
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch  6.160 a.c-product-portfolio__link.x-sub-hover.federatedSearch>.c-product-portfolio__asset link density 0.000 ->  6.160
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch 35.210 .c-product-portfolio__content>.product-portfolio-tileinner-content link density 0.000 -> 35.210
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch 32.605 a.c-product-portfolio__link.x-sub-hover.federatedSearch>.c-product-portfolio__content link density 0.000 -> 32.605
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch  7.320 .c-product-portfolio__asset>.chips-container link density 0.000 ->  7.320
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch  6.160 a.c-product-portfolio__link.x-sub-hover.federatedSearch>.c-product-portfolio__asset link density 0.000 ->  6.160
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch 34.610 .c-product-portfolio__content>.product-portfolio-tileinner-content link density 0.000 -> 34.610
2025-05-22 08:55:16,142 | DEBUG | readability.readability | Branch 32.305 a.c-product-portfolio__link.x-sub-hover.federatedSearch>.c-product-portfolio__content link density 0.000 -> 32.305
2025-05-22 08:55:16,143 | DEBUG | readability.readability | Top 5 : 57.340 .x-outer-margins.x-rte-wrapper.title.support-alignment.x-component-spacing.x-component-spacing-top>.x-text
2025-05-22 08:55:16,143 | DEBUG | readability.readability | Top 5 : 35.840 .c-product-portfolio__content>.product-portfolio-tileinner-content
2025-05-22 08:55:16,143 | DEBUG | readability.readability | Top 5 : 35.210 .c-product-portfolio__content>.product-portfolio-tileinner-content
2025-05-22 08:55:16,143 | DEBUG | readability.readability | Top 5 : 34.610 .c-product-portfolio__content>.product-portfolio-tileinner-content
2025-05-22 08:55:16,143 | DEBUG | readability.readability | Top 5 : 32.920 a.c-product-portfolio__link.x-sub-hover.federatedSearch>.c-product-portfolio__content
